IDLink,publication,available,comparator,gain_unavailable_zero
47897,2016-05-07 14:08:14,True,ungated,0.0
47903,2016-05-07 14:20:15,True,ungated,0.0
47901,2016-05-07 14:32:16,True,ungated,0.0
47905,2016-05-07 14:40:16,True,ungated,0.0
47906,2016-05-07 14:40:18,True,ungated,0.0
47955,2016-05-08 02:57:17,True,ungated,0.0
47954,2016-05-08 03:04:16,True,ungated,0.0
47957,2016-05-08 03:05:15,True,ungated,0.0
47958,2016-05-08 03:06:18,True,ungated,0.0
47960,2016-05-08 03:32:16,True,ungated,0.0
47961,2016-05-08 03:48:16,True,ungated,0.0
47967,2016-05-08 04:27:17,True,ungated,0.0
47964,2016-05-08 04:38:16,True,ungated,0.0
47971,2016-05-08 05:40:17,True,ungated,0.0
47972,2016-05-08 05:49:19,True,ungated,0.0
47970,2016-05-08 06:13:15,True,ungated,0.0
47969,2016-05-08 06:15:16,True,ungated,0.0
47973,2016-05-08 06:17:15,True,ungated,0.0
47978,2016-05-08 06:51:15,True,ungated,0.0
47982,2016-05-08 07:24:17,True,ungated,0.0
47990,2016-05-08 08:20:14,True,ungated,0.0
47987,2016-05-08 08:21:17,True,ungated,0.0
47992,2016-05-08 08:40:16,True,ungated,0.0
47996,2016-05-08 09:00:24,True,ungated,0.0
48001,2016-05-08 09:20:18,True,ungated,0.0
48003,2016-05-08 09:40:15,True,ungated,0.0
48005,2016-05-08 10:08:15,True,ungated,0.0
47999,2016-05-08 10:13:15,True,ungated,0.0
48007,2016-05-08 11:04:16,True,ungated,0.0
48009,2016-05-08 11:08:15,True,ungated,0.0
48010,2016-05-08 11:55:25,True,ungated,0.0
48077,2016-05-08 23:17:19,True,ungated,0.0
48078,2016-05-08 23:43:15,True,ungated,0.0
48082,2016-05-09 00:01:15,True,ungated,0.0
48079,2016-05-09 00:06:17,True,ungated,0.0
48088,2016-05-09 00:40:16,True,ungated,0.0
48091,2016-05-09 01:00:15,True,ungated,0.0
48092,2016-05-09 01:00:16,True,ungated,0.0
48094,2016-05-09 01:00:20,True,ungated,0.0
48093,2016-05-09 01:04:18,True,ungated,0.0
48084,2016-05-09 01:14:15,True,ungated,0.0
48098,2016-05-09 01:20:16,True,ungated,0.0
48086,2016-05-09 01:31:16,True,ungated,0.0
48100,2016-05-09 01:40:15,True,ungated,0.0
48104,2016-05-09 02:00:18,True,ungated,0.0
48105,2016-05-09 02:00:20,True,ungated,0.0
48097,2016-05-09 02:10:15,True,ungated,0.0
48111,2016-05-09 03:04:16,True,ungated,0.0
48113,2016-05-09 03:20:15,True,ungated,0.0
48115,2016-05-09 03:39:19,True,ungated,0.0
48119,2016-05-09 04:00:18,True,ungated,0.0
48114,2016-05-09 04:13:15,True,ungated,0.0
48122,2016-05-09 04:57:17,True,ungated,0.0
48126,2016-05-09 05:04:15,True,ungated,0.0
48121,2016-05-09 05:16:15,True,ungated,0.0
48139,2016-05-09 05:20:16,True,ungated,0.0
48135,2016-05-09 05:36:15,True,ungated,0.0
48142,2016-05-09 05:40:15,True,ungated,0.0
48143,2016-05-09 05:47:17,True,ungated,0.0
48147,2016-05-09 06:00:15,True,ungated,0.0
48148,2016-05-09 06:23:20,True,ungated,0.0
48160,2016-05-09 07:05:15,True,ungated,0.0
48153,2016-05-09 07:13:18,True,ungated,0.0
48157,2016-05-09 07:25:16,True,ungated,0.0
48172,2016-05-09 08:25:16,True,ungated,0.0
48175,2016-05-09 08:40:21,True,ungated,0.0
48170,2016-05-09 08:41:16,True,ungated,0.0
48171,2016-05-09 08:44:16,True,ungated,0.0
48174,2016-05-09 08:55:16,True,ungated,0.0
48182,2016-05-09 09:20:20,True,ungated,0.0
48180,2016-05-09 09:28:15,True,ungated,0.0
48192,2016-05-09 10:40:16,True,ungated,0.0
48188,2016-05-09 11:01:16,True,ungated,0.0
48189,2016-05-09 11:01:17,True,ungated,0.0
48190,2016-05-09 11:04:17,True,ungated,0.0
48200,2016-05-09 11:38:19,True,ungated,0.0
48195,2016-05-09 11:42:17,True,ungated,0.0
48199,2016-05-09 11:55:17,True,ungated,0.0
48208,2016-05-09 12:03:17,True,ungated,0.0
48213,2016-05-09 12:19:28,True,ungated,0.0
48207,2016-05-09 12:38:17,True,ungated,0.0
48367,2016-05-09 23:40:19,True,ungated,0.0
48361,2016-05-10 00:01:17,True,ungated,0.0
48366,2016-05-10 00:09:16,True,ungated,0.0
48374,2016-05-10 00:40:17,True,ungated,0.0
48376,2016-05-10 00:40:19,True,ungated,0.0
48382,2016-05-10 01:00:19,True,ungated,0.0
48384,2016-05-10 01:42:18,True,ungated,0.0
48389,2016-05-10 02:20:17,True,ungated,0.0
48391,2016-05-10 02:20:18,True,ungated,0.0
48399,2016-05-10 03:17:20,True,ungated,0.0
48400,2016-05-10 03:17:20,True,ungated,0.0
48398,2016-05-10 03:19:18,True,ungated,0.0
48396,2016-05-10 03:27:16,True,ungated,0.0
48402,2016-05-10 03:27:18,True,ungated,0.0
48403,2016-05-10 03:29:18,True,ungated,0.0
48397,2016-05-10 03:48:18,True,ungated,0.0
48409,2016-05-10 04:20:19,True,ungated,0.0
48413,2016-05-10 05:00:26,True,ungated,0.0
48411,2016-05-10 05:01:15,True,ungated,0.0
48414,2016-05-10 05:02:26,True,ungated,0.0
48408,2016-05-10 05:05:16,True,ungated,0.0
48416,2016-05-10 06:04:16,True,ungated,0.0
48423,2016-05-10 06:40:20,True,ungated,0.0
48417,2016-05-10 06:49:17,True,ungated,0.0
48427,2016-05-10 07:14:30,True,ungated,0.0
48434,2016-05-10 07:20:16,True,ungated,0.0
48433,2016-05-10 07:25:15,True,ungated,0.0
48426,2016-05-10 07:49:26,True,ungated,0.0
48437,2016-05-10 07:59:15,True,ungated,0.0
48449,2016-05-10 08:00:17,True,ungated,0.0
48448,2016-05-10 08:03:17,True,ungated,0.0
48447,2016-05-10 08:36:16,True,ungated,0.0
48438,2016-05-10 08:38:16,True,ungated,0.0
48456,2016-05-10 09:00:20,True,ungated,0.0
48457,2016-05-10 09:31:21,True,ungated,0.0
48462,2016-05-10 10:00:21,True,ungated,0.0
48464,2016-05-10 10:20:18,True,ungated,0.0
48466,2016-05-10 10:40:16,True,ungated,0.0
48471,2016-05-10 11:08:15,True,ungated,0.0
48472,2016-05-10 11:11:16,True,ungated,0.0
48475,2016-05-10 11:20:14,True,ungated,0.0
48481,2016-05-10 11:40:16,True,ungated,0.0
48482,2016-05-10 11:40:21,True,ungated,0.0
48477,2016-05-10 11:47:19,True,ungated,0.0
48474,2016-05-10 12:04:14,True,ungated,0.0
48480,2016-05-10 12:27:16,True,ungated,0.0
48627,2016-05-10 23:44:16,True,ungated,0.0
48640,2016-05-11 00:17:15,True,ungated,0.0
48646,2016-05-11 00:20:15,True,ungated,0.0
48633,2016-05-11 00:30:15,True,ungated,0.0
48649,2016-05-11 00:40:15,True,ungated,0.0
48650,2016-05-11 01:00:15,True,ungated,0.0
48654,2016-05-11 01:49:18,True,ungated,0.0
48656,2016-05-11 02:01:19,True,ungated,0.0
48657,2016-05-11 02:31:16,True,ungated,0.0
48663,2016-05-11 03:20:17,True,ungated,0.0
48662,2016-05-11 03:55:17,True,ungated,0.0
48666,2016-05-11 04:20:19,True,ungated,0.0
48774,2016-05-11 15:53:19,True,ungated,0.0
48788,2016-05-11 16:00:17,True,ungated,0.0
48789,2016-05-11 16:01:19,True,ungated,0.0
48780,2016-05-11 16:03:16,True,ungated,0.0
48790,2016-05-11 16:20:20,True,ungated,0.0
48781,2016-05-11 16:33:18,True,ungated,0.0
48798,2016-05-11 16:40:15,True,ungated,0.0
48802,2016-05-11 17:00:16,True,ungated,0.0
48805,2016-05-11 17:20:15,True,ungated,0.0
48815,2016-05-11 18:00:18,True,ungated,0.0
48818,2016-05-11 18:20:23,True,ungated,0.0
48810,2016-05-11 18:29:17,True,ungated,0.0
48817,2016-05-11 19:07:17,True,ungated,0.0
48827,2016-05-11 19:12:16,True,ungated,0.0
48835,2016-05-11 19:20:22,True,ungated,0.0
48831,2016-05-11 19:41:15,True,ungated,0.0
48832,2016-05-11 19:43:16,True,ungated,0.0
48945,2016-05-12 07:22:16,True,ungated,0.0
48944,2016-05-12 07:46:15,True,ungated,0.0
48949,2016-05-12 07:55:19,True,ungated,0.0
48953,2016-05-12 08:02:19,True,ungated,0.0
48948,2016-05-12 08:25:16,True,ungated,0.0
48958,2016-05-12 08:40:15,True,ungated,0.0
48959,2016-05-12 09:06:16,True,ungated,0.0
48964,2016-05-12 09:14:17,True,ungated,0.0
48960,2016-05-12 09:23:18,True,ungated,0.0
48968,2016-05-12 10:02:20,True,ungated,0.0
48974,2016-05-12 10:20:31,True,ungated,0.0
48975,2016-05-12 10:40:22,True,ungated,0.0
48976,2016-05-12 10:40:22,True,ungated,0.0
48970,2016-05-12 10:49:20,True,ungated,0.0
48981,2016-05-12 11:00:16,True,ungated,0.0
48982,2016-05-12 11:03:18,True,ungated,0.0
48972,2016-05-12 11:15:26,True,ungated,0.0
48986,2016-05-12 12:04:16,True,ungated,0.0
49140,2016-05-12 23:46:15,True,ungated,0.0
49136,2016-05-12 23:52:16,True,ungated,0.0
49145,2016-05-13 00:00:19,True,ungated,0.0
49146,2016-05-13 00:20:16,True,ungated,0.0
49147,2016-05-13 00:20:19,True,ungated,0.0
49150,2016-05-13 00:40:16,True,ungated,0.0
49151,2016-05-13 00:40:20,True,ungated,0.0
49153,2016-05-13 00:40:21,True,ungated,0.0
49152,2016-05-13 01:04:20,True,ungated,0.0
49159,2016-05-13 01:06:20,True,ungated,0.0
49158,2016-05-13 01:34:20,True,ungated,0.0
49160,2016-05-13 01:40:21,True,ungated,0.0
49166,2016-05-13 01:52:19,True,ungated,0.0
49167,2016-05-13 01:57:19,True,ungated,0.0
49171,2016-05-13 02:00:18,True,ungated,0.0
49172,2016-05-13 02:09:21,True,ungated,0.0
49181,2016-05-13 03:40:17,True,ungated,0.0
49189,2016-05-13 04:39:20,True,ungated,0.0
49184,2016-05-13 04:42:16,True,ungated,0.0
49374,2016-05-13 16:00:19,True,ungated,0.0
49375,2016-05-13 16:01:21,True,ungated,0.0
49366,2016-05-13 16:05:17,True,ungated,0.0
49364,2016-05-13 16:20:15,True,ungated,0.0
49381,2016-05-13 16:20:17,True,ungated,0.0
49382,2016-05-13 16:20:22,True,ungated,0.0
49380,2016-05-13 16:44:17,True,ungated,0.0
49386,2016-05-13 17:00:16,True,ungated,0.0
49392,2016-05-13 17:00:17,True,ungated,0.0
49397,2016-05-13 17:20:19,True,ungated,0.0
49387,2016-05-13 17:23:18,True,ungated,0.0
49401,2016-05-13 17:40:17,True,ungated,0.0
49402,2016-05-13 17:40:17,True,ungated,0.0
49398,2016-05-13 18:08:19,True,ungated,0.0
49403,2016-05-13 18:08:20,True,ungated,0.0
49413,2016-05-13 19:03:20,True,ungated,0.0
49416,2016-05-13 19:10:23,True,ungated,0.0
49415,2016-05-13 19:13:22,True,ungated,0.0
49407,2016-05-13 19:25:20,True,ungated,0.0
49541,2016-05-14 09:00:21,True,ungated,0.0
49543,2016-05-14 09:33:16,True,ungated,0.0
49544,2016-05-14 09:53:17,True,ungated,0.0
49546,2016-05-14 11:07:21,True,ungated,0.0
49618,2016-05-14 22:54:15,True,ungated,0.0
49621,2016-05-14 23:20:20,True,ungated,0.0
49625,2016-05-15 01:31:16,True,ungated,0.0
49630,2016-05-15 02:03:17,True,ungated,0.0
49641,2016-05-15 04:40:20,True,ungated,0.0
49638,2016-05-15 05:01:18,True,ungated,0.0
49640,2016-05-15 05:01:19,True,ungated,0.0
49642,2016-05-15 05:01:25,True,ungated,0.0
49643,2016-05-15 05:01:30,True,ungated,0.0
49709,2016-05-15 17:00:16,True,ungated,0.0
49700,2016-05-15 17:11:16,True,ungated,0.0
49713,2016-05-15 17:40:17,True,ungated,0.0
49718,2016-05-15 18:20:22,True,ungated,0.0
49712,2016-05-15 18:25:17,True,ungated,0.0
49717,2016-05-15 18:49:17,True,ungated,0.0
49719,2016-05-15 19:12:22,True,ungated,0.0
49723,2016-05-15 19:40:32,True,ungated,0.0
49722,2016-05-15 19:41:21,True,ungated,0.0
49725,2016-05-15 20:23:16,True,ungated,0.0
49727,2016-05-15 20:23:16,True,ungated,0.0
49728,2016-05-15 21:00:21,True,ungated,0.0
49729,2016-05-15 21:20:22,True,ungated,0.0
49730,2016-05-15 22:05:21,True,ungated,0.0
49825,2016-05-16 09:45:17,True,ungated,0.0
49832,2016-05-16 10:03:18,True,ungated,0.0
49830,2016-05-16 10:07:20,True,ungated,0.0
49841,2016-05-16 11:01:17,True,ungated,0.0
49849,2016-05-16 11:04:18,True,ungated,0.0
49839,2016-05-16 11:06:24,True,ungated,0.0
49840,2016-05-16 11:14:17,True,ungated,0.0
49848,2016-05-16 11:34:17,True,ungated,0.0
49853,2016-05-16 12:07:18,True,ungated,0.0
49854,2016-05-16 12:11:23,True,ungated,0.0
49863,2016-05-16 12:20:22,True,ungated,0.0
49867,2016-05-16 12:40:20,True,ungated,0.0
49862,2016-05-16 12:57:21,True,ungated,0.0
49872,2016-05-16 13:00:16,True,ungated,0.0
49873,2016-05-16 13:00:19,True,ungated,0.0
49874,2016-05-16 13:00:19,True,ungated,0.0
49875,2016-05-16 13:00:22,True,ungated,0.0
49884,2016-05-16 13:20:17,True,ungated,0.0
49876,2016-05-16 13:23:22,True,ungated,0.0
49881,2016-05-16 13:34:16,True,ungated,0.0
49868,2016-05-16 13:35:21,True,ungated,0.0
49883,2016-05-16 13:43:17,True,ungated,0.0
49891,2016-05-16 13:49:18,True,ungated,0.0
49882,2016-05-16 14:09:16,True,ungated,0.0
49900,2016-05-16 14:38:22,True,ungated,0.0
49915,2016-05-16 14:40:18,True,ungated,0.0
49912,2016-05-16 14:45:16,True,ungated,0.0
49898,2016-05-16 14:46:16,True,ungated,0.0
49907,2016-05-16 14:50:21,True,ungated,0.0
49913,2016-05-16 14:55:16,True,ungated,0.0
49914,2016-05-16 15:05:16,True,ungated,0.0
49916,2016-05-16 15:16:18,True,ungated,0.0
49917,2016-05-16 15:16:21,True,ungated,0.0
49928,2016-05-16 15:27:16,True,ungated,0.0
49922,2016-05-16 15:40:18,True,ungated,0.0
49939,2016-05-16 16:31:16,True,ungated,0.0
49947,2016-05-16 17:00:19,True,ungated,0.0
49943,2016-05-16 17:19:16,True,ungated,0.0
49951,2016-05-16 17:20:22,True,ungated,0.0
49950,2016-05-16 17:37:16,True,ungated,0.0
49955,2016-05-16 17:40:17,True,ungated,0.0
50066,2016-05-17 05:20:19,True,ungated,0.0
50065,2016-05-17 05:27:16,True,ungated,0.0
50068,2016-05-17 05:40:17,True,ungated,0.0
50070,2016-05-17 06:00:16,True,ungated,0.0
50071,2016-05-17 06:27:17,True,ungated,0.0
50075,2016-05-17 06:43:20,True,ungated,0.0
50076,2016-05-17 07:00:16,True,ungated,0.0
50079,2016-05-17 07:03:17,True,ungated,0.0
50082,2016-05-17 07:41:16,True,ungated,0.0
50080,2016-05-17 07:56:18,True,ungated,0.0
50087,2016-05-17 08:01:21,True,ungated,0.0
50094,2016-05-17 09:10:20,True,ungated,0.0
50100,2016-05-17 09:20:16,True,ungated,0.0
50093,2016-05-17 09:27:19,True,ungated,0.0
50106,2016-05-17 09:40:23,True,ungated,0.0
50112,2016-05-17 10:00:19,True,ungated,0.0
50111,2016-05-17 10:20:17,True,ungated,0.0
50110,2016-05-17 10:35:17,True,ungated,0.0
50121,2016-05-17 11:00:17,True,ungated,0.0
50124,2016-05-17 11:20:22,True,ungated,0.0
50123,2016-05-17 12:01:18,True,ungated,0.0
50266,2016-05-17 23:18:18,True,ungated,0.0
50270,2016-05-17 23:20:19,True,ungated,0.0
50269,2016-05-17 23:24:16,True,ungated,0.0
50275,2016-05-17 23:40:18,True,ungated,0.0
50272,2016-05-17 23:42:20,True,ungated,0.0
50271,2016-05-17 23:47:18,True,ungated,0.0
50274,2016-05-17 23:48:18,True,ungated,0.0
50282,2016-05-18 00:20:17,True,ungated,0.0
50281,2016-05-18 01:04:17,True,ungated,0.0
50291,2016-05-18 01:13:16,True,ungated,0.0
50299,2016-05-18 01:32:19,True,ungated,0.0
50295,2016-05-18 01:38:20,True,ungated,0.0
50304,2016-05-18 01:41:17,True,ungated,0.0
50310,2016-05-18 02:20:20,True,ungated,0.0
50309,2016-05-18 02:23:19,True,ungated,0.0
50307,2016-05-18 02:24:17,True,ungated,0.0
50312,2016-05-18 02:40:21,True,ungated,0.0
50308,2016-05-18 02:49:20,True,ungated,0.0
50315,2016-05-18 03:53:18,True,ungated,0.0
50318,2016-05-18 04:33:22,True,ungated,0.0
50400,2016-05-20 14:00:04,True,ungated,0.0
50423,2016-05-20 14:00:06,True,ungated,0.0
50437,2016-05-20 14:00:08,True,ungated,0.0
50450,2016-05-20 14:00:09,True,ungated,0.0
50414,2016-05-20 14:03:05,True,ungated,0.0
50605,2016-05-20 14:20:09,True,ungated,0.0
50601,2016-05-20 14:45:04,True,ungated,0.0
50627,2016-05-20 15:00:10,True,ungated,0.0
50636,2016-05-20 15:22:06,True,ungated,0.0
50639,2016-05-20 15:31:09,True,ungated,0.0
50651,2016-05-20 15:40:09,True,ungated,0.0
50663,2016-05-20 16:10:07,True,ungated,0.0
50673,2016-05-20 16:20:10,True,ungated,0.0
50672,2016-05-20 16:25:09,True,ungated,0.0
50671,2016-05-20 16:41:06,True,ungated,0.0
50664,2016-05-20 16:54:09,True,ungated,0.0
50697,2016-05-20 17:40:04,True,ungated,0.0
50690,2016-05-20 18:00:07,True,ungated,0.0
50699,2016-05-20 18:03:08,True,ungated,0.0
50698,2016-05-20 18:11:05,True,ungated,0.0
50691,2016-05-20 18:12:08,True,ungated,0.0
50705,2016-05-20 18:28:05,True,ungated,0.0
50707,2016-05-20 18:36:04,True,ungated,0.0
50710,2016-05-20 18:40:06,True,ungated,0.0
50709,2016-05-20 19:07:04,True,ungated,0.0
50719,2016-05-20 19:40:05,True,ungated,0.0
50721,2016-05-20 19:50:10,True,ungated,0.0
50718,2016-05-20 19:55:06,True,ungated,0.0
50729,2016-05-20 20:20:05,True,ungated,0.0
50731,2016-05-20 20:24:10,True,ungated,0.0
50738,2016-05-20 21:00:04,True,ungated,0.0
50733,2016-05-20 21:15:11,True,ungated,0.0
50737,2016-05-20 21:29:04,True,ungated,0.0
